"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean.Temp","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-06","2022","04","06","","12.8","","-2.2","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","9","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-07","2022","04","07","","19.0","","6.7","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","","","10","","56",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-08","2022","04","08","","16.6","","6.3","","11.5","","6.5","","0.0","","0.2","","0.0","","0.2","","","","30","","59",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-09","2022","04","09","","8.5","","-0.9","","3.8","","14.2","","0.0","","0.3","","0.6","","0.9","","","","27","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-10","2022","04","10","","9.8","","-3.6","","3.1","","14.9","","0.0","","0.0","","0.0","T","0.0","T","","","1","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-11","2022","04","11","","11.2","","-4.5","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","2","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-12","2022","04","12","","10.4","","0.5","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","","8","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-13","2022","04","13","","9.0","","-0.9","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","2","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-14","2022","04","14","","10.4","","-5.2","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","","","29","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-15","2022","04","15","","11.1","","-3.3","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","19","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-16","2022","04","16","","13.0","","-5.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","","","36","","64",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-17","2022","04","17","","14.1","","-3.5","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","15","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-18","2022","04","18","","10.0","","6.1","","8.1","","9.9","","0.0","","0.3","","0.0","","0.3","","","","14","","53",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-19","2022","04","19","","14.1","","2.2","","8.2","","9.8","","0.0","","1.0","","0.0","","1.0","","","","30","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-20","2022","04","20","","15.9","","-2.2","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","19","","59",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-21","2022","04","21","","14.4","","2.4","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","20","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-22","2022","04","22","","17.8","","2.4","","10.1","","7.9","","0.0","","0.0","T","0.0","","0.0","T","","","32","","48",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-23","2022","04","23","","20.6","","1.2","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","8","","35",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-24","2022","04","24","","23.2","","2.7","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","16","","49",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-25","2022","04","25","","18.7","","9.2","","14.0","","4.0","","0.0","","0.2","","0.0","","0.2","","","","22","","56",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-26","2022","04","26","","16.0","","3.6","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","","29","","45",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-27","2022","04","27","","15.1","","-0.8","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","28","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-28","2022","04","28","","15.9","","-0.1","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-29","2022","04","29","","17.5","","3.5","","10.5","","7.5","","0.0","","0.0","T","0.0","","0.0","T","","","10","","37",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-04-30","2022","04","30","","17.4","","7.5","","12.5","","5.5","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-01","2022","05","01","","21.1","","6.1","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","14","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-02","2022","05","02","","20.3","","9.0","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-03","2022","05","03","","23.0","","7.9","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","22","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-04","2022","05","04","","16.3","","8.8","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","11","","43",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-05","2022","05","05","","14.4","","9.0","","11.7","","6.3","","0.0","","3.3","","0.0","","3.3","","","","10","","38",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-06","2022","05","06","","17.6","","6.5","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","10","","46",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-07","2022","05","07","","15.8","","6.5","","11.2","","6.8","","0.0","","7.2","","0.0","","7.2","","","","28","","53",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-08","2022","05","08","","13.2","","5.0","","9.1","","8.9","","0.0","","5.6","","0.0","","5.6","","","","11","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-09","2022","05","09","","14.8","","4.7","","9.8","","8.2","","0.0","","0.8","","0.0","","0.8","","","","22","","53",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-10","2022","05","10","","15.3","","4.6","","10.0","","8.0","","0.0","","0.0","T","0.0","","0.0","T","","","17","","33",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-11","2022","05","11","","19.1","","3.8","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","","","10","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-12","2022","05","12","","17.7","","6.7","","12.2","","5.8","","0.0","","1.0","","0.0","","1.0","","","","20","","60",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-13","2022","05","13","","16.0","","4.7","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","9","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-14","2022","05","14","","17.0","","5.1","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","","","9","","55",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-15","2022","05","15","","17.3","","9.1","","13.2","","4.8","","0.0","","0.4","","0.0","","0.4","","","","11","","42",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-16","2022","05","16","","21.4","","10.0","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","22","","75",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-17","2022","05","17","","16.9","","2.4","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","18","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-18","2022","05","18","","16.5","","7.6","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","22","","65",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-19","2022","05","19","","16.5","","7.0","","11.8","","6.2","","0.0","","0.2","","0.0","","0.2","","","","27","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-20","2022","05","20","","17.4","","5.7","","11.6","","6.4","","0.0","","0.0","T","0.0","","0.0","T","","","3","","54",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-21","2022","05","21","","20.9","","3.4","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","33","","47",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-22","2022","05","22","","24.2","","2.4","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","22","","42",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-23","2022","05","23","","19.8","","8.1","","14.0","","4.0","","0.0","","0.0","T","0.0","","0.0","T","","","33","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-24","2022","05","24","","21.9","","6.9","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","23","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-25","2022","05","25","","23.5","","9.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","22","","58",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-26","2022","05","26","","23.6","","5.6","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","11","","34",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-27","2022","05","27","","20.7","","11.6","","16.2","","1.8","","0.0","","0.2","","0.0","","0.2","","","","20","","64",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-28","2022","05","28","","20.4","","3.9","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-29","2022","05","29","","23.0","","8.7","","15.9","","2.1","","0.0","","0.5","","0.0","","0.5","","","","33","","47",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-30","2022","05","30","","24.9","","8.2","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","18","","43",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-05-31","2022","05","31","","19.9","","10.2","","15.1","","2.9","","0.0","","7.2","","0.0","","7.2","","","","30","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-01","2022","06","01","","22.8","","10.8","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","10","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-02","2022","06","02","","22.1","","12.8","","17.5","","0.5","","0.0","","0.0","T","0.0","","0.0","T","","","9","","40",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-03","2022","06","03","","19.5","","12.3","","15.9","","2.1","","0.0","","10.9","","0.0","","10.9","","","","25","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-04","2022","06","04","","23.5","","7.9","","15.7","","2.3","","0.0","","0.0","T","0.0","","0.0","T","","","10","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-05","2022","06","05","","22.0","","13.8","","17.9","","0.1","","0.0","","1.8","","0.0","","1.8","","","","10","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-06","2022","06","06","","22.8","","10.5","","16.7","","1.3","","0.0","","1.3","","0.0","","1.3","","","","36","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-07","2022","06","07","","26.1","","10.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","9","","49",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-08","2022","06","08","","23.4","","15.5","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","","","22","","47",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-09","2022","06","09","","20.3","","7.2","","13.8","","4.2","","0.0","","3.9","","0.0","","3.9","","","","24","","45",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-10","2022","06","10","","25.7","","10.8","","18.3","","0.0","","0.3","","0.0","T","0.0","","0.0","T","","","21","","47",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-11","2022","06","11","","25.6","","10.8","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","22","","45",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-12","2022","06","12","","22.5","","9.9","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","28","","51",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-13","2022","06","13","","17.9","","13.0","","15.5","","2.5","","0.0","","0.3","","0.0","","0.3","","","","30","","48",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-14","2022","06","14","","25.0","","10.5","","17.8","","0.2","","0.0","","0.0","T","0.0","","0.0","T","","","28","","58",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-15","2022","06","15","","27.9","","10.8","","19.4","","0.0","","1.4","","2.6","","0.0","","2.6","","","","16","","69",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-16","2022","06","16","","20.3","","11.9","","16.1","","1.9","","0.0","","2.3","","0.0","","2.3","","","","28","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-17","2022","06","17","","16.9","","9.3","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","9","","34",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-18","2022","06","18","","23.1","","9.7","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","28","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-19","2022","06","19","","23.2","","12.3","","17.8","","0.2","","0.0","","1.7","","0.0","","1.7","","","","28","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-20","2022","06","20","","28.2","","9.2","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","29","","33",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-21","2022","06","21","","24.2","","14.3","","19.3","","0.0","","1.3","","1.5","","0.0","","1.5","","","","8","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-22","2022","06","22","","26.9","","11.0","","19.0","","0.0","","1.0","","0.2","","0.0","","0.2","","","","22","","56",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-23","2022","06","23","","20.9","","9.6","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","","","29","","47",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-24","2022","06","24","","25.6","","9.2","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","28","","38",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-25","2022","06","25","","29.1","","8.2","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-26","2022","06","26","","32.9","","10.8","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-27","2022","06","27","","35.7","","13.7","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","","","11","","33",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-28","2022","06","28","","27.6","","17.9","","22.8","","0.0","","4.8","","0.6","","0.0","","0.6","","","","21","","66",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-29","2022","06","29","","20.6","","13.4","","17.0","","1.0","","0.0","","0.9","","0.0","","0.9","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-06-30","2022","06","30","","27.0","","12.0","","19.5","","0.0","","1.5","","0.3","","0.0","","0.3","","","","16","","50",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-01","2022","07","01","","31.0","","12.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-02","2022","07","02","","32.1","","13.2","","22.7","","0.0","","4.7","","0.0","","0.0","","0.0","","","","27","","59",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-03","2022","07","03","","20.8","","14.4","","17.6","","0.4","","0.0","","6.7","","0.0","","6.7","","","","26","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-04","2022","07","04","","24.9","","14.8","","19.9","","0.0","","1.9","","3.0","","0.0","","3.0","","","","10","","48",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-05","2022","07","05","","25.6","","13.5","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","5","","32",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-06","2022","07","06","","24.3","","13.8","","19.1","","0.0","","1.1","","1.2","","0.0","","1.2","","","","10","","36",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-07","2022","07","07","","25.6","","15.1","","20.4","","0.0","","2.4","","5.5","","0.0","","5.5","","","","10","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-08","2022","07","08","","28.8","","11.7","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","23","","38",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-09","2022","07","09","","25.7","","11.5","","18.6","","0.0","","0.6","","0.9","","0.0","","0.9","","","","28","","48",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-10","2022","07","10","","27.8","","13.6","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-11","2022","07","11","","35.4","","11.8","","23.6","","0.0","","5.6","","0.0","","0.0","","0.0","","","","21","","48",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-12","2022","07","12","","35.2","","15.2","","25.2","","0.0","","7.2","","0.0","","0.0","","0.0","","","","24","","55",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-13","2022","07","13","","31.2","","16.7","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","","","15","","39",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-14","2022","07","14","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-15","2022","07","15","","32.7","","18.3","","25.5","","0.0","","7.5","","0.0","T","0.0","","0.0","T","","","25","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-16","2022","07","16","","30.2","","12.6","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","26","","38",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-17","2022","07","17","","28.4","","14.4","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","28","","38",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-18","2022","07","18","","30.9","","15.3","","23.1","","0.0","","5.1","","9.1","","0.0","","9.1","","","","27","","44",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-19","2022","07","19","","31.9","","14.8","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-20","2022","07","20","","34.0","","16.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-21","2022","07","21","","34.8","","15.9","","25.4","","0.0","","7.4","","0.0","","0.0","","0.0","","","","22","","43",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-22","2022","07","22","","33.8","","16.1","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","","","28","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-23","2022","07","23","","34.2","","16.9","","25.6","","0.0","","7.6","","0.0","","0.0","","0.0","","","","28","","31",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-24","2022","07","24","","34.0","","14.9","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","4","","41",""
"-120.45","50.70","KAMLOOPS A","1163781","2022-07-25","2022","07","25","","34.8","","19.1","","27.0","","0.0","","9.0","","0.0","","0.0","","0.0","","","","31","","37",""
